Kode_RS,Rumah_Sakit,Provinsi,Kab_Kota,Kelas,Penyelenggara_Kategori,Total_SDM_Tercatat,Jumlah_Jenis_SDM_Tersedia,Ada_Data_Alkes,Total_Unit_Alkes_Tercatat,Jumlah_Jenis_Alkes_Tersedia,Jumlah_Layanan_BPJS_Tercatat,Jumlah_Layanan_BPJS_Sudah,Persen_Layanan_BPJS_Sudah
6271027,RS Primaya Betang Pambelum,Kalimantan Tengah,Kota Palangka Raya,C,RS Privat,61.0,14,0,Tidak tercatat,Tidak tercatat,1,1,100.0
6271030,RS Siloam Palangka Raya,Kalimantan Tengah,Kota Palangka Raya,C,RS Privat,26.0,11,0,Tidak tercatat,Tidak tercatat,1,1,100.0
6271023,RS Tk. IV Palangkaraya,Kalimantan Tengah,Kota Palangka Raya,D,RS Publik,Tidak tercatat,0,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
6271012,RS Umum Daerah Dr. Doris Sylvanus Palangka Raya,Kalimantan Tengah,Kota Palangka Raya,B,RS Publik,193.0,14,1,9.0,9.0,6,6,100.0
6271026,RS Umum Kelas D Kota Palangka Raya,Kalimantan Tengah,Kota Palangka Raya,D,RS Publik,48.0,11,1,4.0,1.0,1,1,100.0
6201013,RS Citra Husada Pangkalan Bun,Kalimantan Tengah,Kotawaringin Barat,D,RS Privat,11.0,3,0,Tidak tercatat,Tidak tercatat,1,1,100.0
6201027,RS Umum Daerah Kutaringin,Kalimantan Tengah,Kotawaringin Barat,D,RS Publik,Tidak tercatat,0,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
6201012,RS Umum Daerah Sultan Imanuddin,Kalimantan Tengah,Kotawaringin Barat,B,RS Publik,98.0,13,1,2.0,2.0,4,4,100.0
6201016,RS Umum Harapan Insani,Kalimantan Tengah,Kotawaringin Barat,D,RS Privat,9.0,2,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
6202025,RS Kelas D Pratama Parenggean,Kalimantan Tengah,Kotawaringin Timur,D PRATAMA,RS Publik,11.0,4,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
6202013,RS Umum Daerah Dr Murjani Sampit,Kalimantan Tengah,Kotawaringin Timur,B,RS Publik,81.0,14,1,7.0,7.0,6,6,100.0
6202036,RS Umum Daerah Samuda,Kalimantan Tengah,Kotawaringin Timur,D PRATAMA,RS Publik,7.0,3,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
6207012,RS Umum Daerah Kabupaten Lamandau,Kalimantan Tengah,Lamandau,C,RS Publik,49.0,11,1,3.0,2.0,1,1,100.0
6213022,RS Umum Daerah Puruk Cahu,Kalimantan Tengah,Murung Raya,C,RS Publik,42.0,12,1,0.0,0.0,1,1,100.0
6271068,RS Jiwa Kalawa Atei,Kalimantan Tengah,Pulang Pisau,B,RS Publik,25.0,5,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
6210015,RS Umum Daerah Pulang Pisau,Kalimantan Tengah,Pulang Pisau,C,RS Publik,38.0,10,1,6.0,1.0,0,0,Tidak tercatat
6208013,RS Umum Daerah Hanau,Kalimantan Tengah,Seruyan,C,RS Publik,34.0,10,1,3.0,1.0,2,2,100.0
6208014,RS Umum Daerah Kuala Pembuang,Kalimantan Tengah,Seruyan,C,RS Publik,42.0,9,1,0.0,0.0,1,1,100.0
6207033,RS Umum Daerah Sukamara,Kalimantan Tengah,Sukamara,C,RS Publik,Tidak tercatat,0,1,2.0,1.0,1,1,100.0
6405011,RS Umum Daerah Dr. Abdul Rivai,Kalimantan Timur,Berau,C,RS Publik,86.0,12,1,7.0,4.0,0,0,Tidak tercatat
6405012,RS Umum Daerah Talisayan,Kalimantan Timur,Berau,D,RS Publik,26.0,8,1,3.0,1.0,0,0,Tidak tercatat
6471073,RS Bhayangkara Balikpapan,Kalimantan Timur,Kota Balikpapan,C,RS Publik,76.0,13,0,Tidak tercatat,Tidak tercatat,1,1,100.0
6471086,RS Hermina Balikpapan,Kalimantan Timur,Kota Balikpapan,C,RS Privat,64.0,15,0,Tidak tercatat,Tidak tercatat,2,2,100.0
6471085,RS Ibu Anak Asih  Balikpapan,Kalimantan Timur,Kota Balikpapan,C,RS Privat,20.0,5,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
6471062,RS Ibu dan Anak Sayang Ibu,Kalimantan Timur,Kota Balikpapan,C,RS Publik,22.0,6,0,Tidak tercatat,Tidak tercatat,1,1,100.0
6471082,RS Khusus Mata SMEC Balikpapan,Kalimantan Timur,Kota Balikpapan,C,RS Privat,4.0,4,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
6471087,RS Medika Utama Manggar,Kalimantan Timur,Kota Balikpapan,D,RS Privat,23.0,8,0,Tidak tercatat,Tidak tercatat,1,1,100.0
6471074,RS Medika Utama Permata,Kalimantan Timur,Kota Balikpapan,C,RS Privat,39.0,10,0,Tidak tercatat,Tidak tercatat,2,2,100.0
6471025,RS Pertamina Balikpapan,Kalimantan Timur,Kota Balikpapan,C,RS Privat,151.0,15,0,Tidak tercatat,Tidak tercatat,4,4,100.0
6471051,RS Restu Ibu,Kalimantan Timur,Kota Balikpapan,C,RS Privat,84.0,14,0,Tidak tercatat,Tidak tercatat,3,3,100.0
6471075,RS Siloam Hospitals Balikpapan,Kalimantan Timur,Kota Balikpapan,B,RS Privat,69.0,14,0,Tidak tercatat,Tidak tercatat,5,5,100.0
6471036,RS Tk. II Dr. R. Hardjanto,Kalimantan Timur,Kota Balikpapan,C,RS Publik,40.0,11,0,Tidak tercatat,Tidak tercatat,2,2,100.0
6471077,RS Umum Balikpapan Baru,Kalimantan Timur,Kota Balikpapan,D,RS Privat,46.0,12,0,Tidak tercatat,Tidak tercatat,1,1,100.0
6471079,RS Umum Daerah Beriman,Kalimantan Timur,Kota Balikpapan,C,RS Publik,63.0,14,0,Tidak tercatat,Tidak tercatat,2,2,100.0
6471014,RS Umum Daerah Dr. Kanujoso Djatiwibowo,Kalimantan Timur,Kota Balikpapan,A,RS Publik,153.0,18,1,16.0,11.0,7,7,100.0
6471078,RS Umum Tingkat IV  Lanud Balikpapan,Kalimantan Timur,Kota Balikpapan,D,RS Publik,9.0,6,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
6474033,RS Amalia Bontang,Kalimantan Timur,Kota Bontang,C,RS Privat,50.0,12,0,Tidak tercatat,Tidak tercatat,1,1,100.0
6474034,RS Islam Bontang,Kalimantan Timur,Kota Bontang,C,RS Privat,46.0,11,0,Tidak tercatat,Tidak tercatat,1,1,100.0
6474010,RS LNG Badak,Kalimantan Timur,Kota Bontang,D,RS Privat,Tidak tercatat,0,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
6474021,RS Pupuk Kaltim,Kalimantan Timur,Kota Bontang,C,RS Privat,78.0,14,0,Tidak tercatat,Tidak tercatat,3,3,100.0
6474032,RS Umum Daerah Taman Husada Bontang,Kalimantan Timur,Kota Bontang,B,RS Publik,78.0,15,1,5.0,3.0,4,4,100.0
6472130,RS Hermina Samarinda,Kalimantan Timur,Kota Samarinda,C,RS Privat,84.0,9,0,Tidak tercatat,Tidak tercatat,3,3,100.0
6472052,RS Ibu dan Anak  Aisyiyah Samarinda,Kalimantan Timur,Kota Samarinda,C,RS Publik,21.0,8,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
6472143,RS Ibu dan Anak Jimmy Medika Borneo,Kalimantan Timur,Kota Samarinda,C,RS Privat,8.0,3,0,Tidak tercatat,Tidak tercatat,1,1,100.0
6472132,RS Islam Samarinda,Kalimantan Timur,Kota Samarinda,D,RS Publik,1.0,1,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
6472063,RS Jiwa Atma Husada Mahakam,Kalimantan Timur,Kota Samarinda,A,RS Publik,29.0,5,0,Tidak tercatat,Tidak tercatat,1,1,100.0
6472121,RS Khusus Ibu dan Anak Qurrata A'yun,Kalimantan Timur,Kota Samarinda,C,RS Privat,24.0,6,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
6472131,RS Mata Provinsi Kalimantan Timur,Kalimantan Timur,Kota Samarinda,C,RS Publik,15.0,5,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
6472123,RS Samarinda Medika Citra,Kalimantan Timur,Kota Samarinda,C,RS Privat,91.0,15,0,Tidak tercatat,Tidak tercatat,4,4,100.0
6472124,RS Siaga Al-Munawwarah Samarinda,Kalimantan Timur,Kota Samarinda,C,RS Privat,23.0,8,0,Tidak tercatat,Tidak tercatat,2,2,100.0
6472096,RS Umum Bhakti Nugraha,Kalimantan Timur,Kota Samarinda,D,RS Publik,13.0,6,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
6472015,RS Umum Daerah Abdul Wahab Sjahranie,Kalimantan Timur,Kota Samarinda,A,RS Publik,253.0,18,1,13.0,13.0,6,5,83.33
6472118,RS Umum Daerah Inche Abdoel Moeis,Kalimantan Timur,Kota Samarinda,C,RS Publik,90.0,13,1,1.0,1.0,2,2,100.0
6472128,RS Umum Daerah KORPRI Provinsi Kalimantan Timur,Kalimantan Timur,Kota Samarinda,D,RS Publik,19.0,6,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
6472030,RS Umum Dirgahayu,Kalimantan Timur,Kota Samarinda,C,RS Publik,88.0,12,0,Tidak tercatat,Tidak tercatat,3,3,100.0
6472107,RS Umum Haji Darjad,Kalimantan Timur,Kota Samarinda,C,RS Privat,11.0,9,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
6472041,RS Umum Tk. IV Samarinda,Kalimantan Timur,Kota Samarinda,D,RS Publik,6.0,3,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
6402053,RS Santa Familia,Kalimantan Timur,Kutai Barat,D,RS Privat,11.0,6,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
6402041,RS Umum Daerah Harapan Insan Sendawar,Kalimantan Timur,Kutai Barat,C,RS Publik,71.0,12,1,7.0,3.0,1,1,100.0
6402064,RS Umum Daerah Pratama Sendawar,Kalimantan Timur,Kutai Barat,D PRATAMA,RS Publik,Tidak tercatat,0,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
6403052,RS Umum Daerah Aji Batara Agung Dewa Sakti,Kalimantan Timur,Kutai Kartanegara,C,RS Publik,54.0,10,0,Tidak tercatat,Tidak tercatat,2,2,100.0
6403015,RS Umum Daerah Aji Muhammad Parikesit,Kalimantan Timur,Kutai Kartanegara,B,RS Publik,100.0,15,1,4.0,4.0,5,5,100.0
6403017,RS Umum Daerah Dayaku Raja,Kalimantan Timur,Kutai Kartanegara,D,RS Publik,31.0,7,0,Tidak tercatat,Tidak tercatat,1,1,100.0
6404047,RS Ibu Anak Asy Syifa,Kalimantan Timur,Kutai Timur,C,RS Privat,7.0,5,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
6404045,RS Ibu Anak Cahaya Sangatta,Kalimantan Timur,Kutai Timur,C,RS Privat,Tidak tercatat,0,0,Tidak tercatat,Tidak tercatat,1,1,100.0
6404054,RS Pelita Kasih,Kalimantan Timur,Kutai Timur,D,RS Privat,10.0,6,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
6404044,RS Pupuk Kaltim Prima Sangata,Kalimantan Timur,Kutai Timur,D,RS Privat,22.0,8,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
6404032,RS Umum Daerah Kudungga,Kalimantan Timur,Kutai Timur,B,RS Publik,72.0,13,1,3.0,3.0,2,2,100.0
6404051,RS Umum Daerah Sangkulirang,Kalimantan Timur,Kutai Timur,D,RS Publik,22.0,8,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
6404046,RS Umum Medika Sangatta,Kalimantan Timur,Kutai Timur,D,RS Privat,48.0,11,0,Tidak tercatat,Tidak tercatat,1,1,100.0
6404043,RS Umum Meloy,Kalimantan Timur,Kutai Timur,D,RS Privat,14.0,9,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
6411001,RS Gerbang Sehat Mahulu,Kalimantan Timur,Mahakam Hulu,D PRATAMA,RS Publik,19.0,5,1,1.0,1.0,0,0,Tidak tercatat
6411002,RS Nawacita Datah Dave,Kalimantan Timur,Mahakam Hulu,D PRATAMA,RS Publik,9.0,3,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
6401018,RS Umum Daerah Kerang,Kalimantan Timur,Paser,D,RS Publik,12.0,5,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
6401014,RS Umum Daerah Panglima Sebaya,Kalimantan Timur,Paser,B,RS Publik,107.0,13,1,1.0,1.0,3,3,100.0
6409036,RS Umum Daerah Ratu Aji Putri Botung,Kalimantan Timur,Penajam Paser Utara,C,RS Publik,Tidak tercatat,0,1,2.0,2.0,3,3,100.0
6409047,RS Umum Daerah Sepaku Tipe D,Kalimantan Timur,Penajam Paser Utara,D,RS Publik,12.0,6,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
6404021,RS Umum Daerah Tanjung Selor,Kalimantan Utara,Bulungan,C,RS Publik,62.0,13,1,3.0,3.0,2,2,100.0
6473042,RS AL Ilyas Tarakan,Kalimantan Utara,Kota Tarakan,D,RS Publik,34.0,11,0,Tidak tercatat,Tidak tercatat,1,1,100.0
6571045,RS Bhayangkara Tarakan,Kalimantan Utara,Kota Tarakan,D,RS Publik,13.0,6,0,Tidak tercatat,Tidak tercatat,1,1,100.0
6473043,RS Pertamina Tarakan,Kalimantan Utara,Kota Tarakan,C,RS Privat,49.0,12,0,Tidak tercatat,Tidak tercatat,1,1,100.0
6571056,RS Umum Carsa Tarakan,Kalimantan Utara,Kota Tarakan,D,RS Privat,Tidak tercatat,0,0,Tidak tercatat,Tidak tercatat,1,1,100.0
6473016,RS Umum Daerah dr.H. Jusuf SK,Kalimantan Utara,Kota Tarakan,B,RS Publik,152.0,15,1,6.0,6.0,6,6,100.0
6571044,RS Umum Kota Tarakan,Kalimantan Utara,Kota Tarakan,C,RS Publik,42.0,10,1,3.0,1.0,1,1,100.0
6408014,RS Pratama Langap,Kalimantan Utara,Malinau,D PRATAMA,RS Publik,1.0,1,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
6501013,RS Pratama Long Ampung,Kalimantan Utara,Malinau,D PRATAMA,RS Publik,3.0,2,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
6406012,RS Umum Daerah Kabupaten Malinau ,Kalimantan Utara,Malinau,C,RS Publik,72.0,12,1,1.0,1.0,3,3,100.0
6504039,RS Pratama Krayan,Kalimantan Utara,Nunukan,D PRATAMA,RS Publik,Tidak tercatat,0,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
6504027,RS Pratama Sebatik,Kalimantan Utara,Nunukan,D PRATAMA,RS Publik,12.0,5,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
6504038,RS Pratama Sebuku,Kalimantan Utara,Nunukan,D PRATAMA,RS Publik,Tidak tercatat,0,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
6408025,RS Umum Daerah Kabupaten Nunukan,Kalimantan Utara,Nunukan,C,RS Publik,68.0,12,1,2.0,2.0,1,1,100.0
6503013,RS Kelas D Pratama Tanjung Keramat,Kalimantan Utara,Tana Tidung,D PRATAMA,RS Publik,Tidak tercatat,0,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
6503002,RS Umum Daerah Akhmad Berahim,Kalimantan Utara,Tana Tidung,D,RS Publik,28.0,7,1,0.0,0.0,1,1,100.0
1901020,RS Jiwa Daerah dr. Samsi Jacobalis,Kepulauan Bangka Belitung,Bangka,B,RS Publik,26.0,6,0,Tidak tercatat,Tidak tercatat,1,1,100.0
1902042,RS Umum Arsani,Kepulauan Bangka Belitung,Bangka,C,RS Privat,41.0,11,0,Tidak tercatat,Tidak tercatat,1,1,100.0
1901044,RS Umum Daerah DR. Eko Maulana Ali,Kepulauan Bangka Belitung,Bangka,D,RS Publik,24.0,10,0,Tidak tercatat,Tidak tercatat,1,1,100.0
1901016,RS Umum Daerah Depati Bahrin,Kepulauan Bangka Belitung,Bangka,C,RS Publik,70.0,14,1,1.0,1.0,4,4,100.0
1901043,RS Umum Daerah Dr. (HC) Ir. Soekarno,Kepulauan Bangka Belitung,Bangka,B,RS Publik,Tidak tercatat,0,1,8.0,8.0,4,3,75.0
1901046,RS Umum Daerah Sjafrie Rachman Puding Besar,Kepulauan Bangka Belitung,Bangka,D PRATAMA,RS Publik,16.0,7,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
1901031,RS Umum Medika Stannia,Kepulauan Bangka Belitung,Bangka,C,RS Privat,44.0,12,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
1903005,RS Gunung Manik,Kepulauan Bangka Belitung,Bangka Barat,D,RS Privat,4.0,3,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
1903002,RS Umum Bakti Timah Muntok,Kepulauan Bangka Belitung,Bangka Barat,D,RS Privat,20.0,8,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
1903013,RS Umum Daerah Sejiran Setason,Kepulauan Bangka Belitung,Bangka Barat,C,RS Publik,64.0,12,1,2.0,2.0,2,2,100.0
1905024,RS Umum Daerah Kab. Bangka Selatan,Kepulauan Bangka Belitung,Bangka Selatan,C,RS Publik,43.0,11,1,1.0,1.0,1,1,100.0
1905026,RS Umum Daerah Kriopanting Payung,Kepulauan Bangka Belitung,Bangka Selatan,D,RS Publik,27.0,11,0,Tidak tercatat,Tidak tercatat,1,1,100.0
1904016,RS Bhayangkara Polda Kep. Bangka Belitung,Kepulauan Bangka Belitung,Bangka Tengah,D,RS Publik,23.0,10,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
1904015,RS Pratama Bangka Tengah,Kepulauan Bangka Belitung,Bangka Tengah,D PRATAMA,RS Publik,10.0,4,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
1904014,RS Siloam Bangka,Kepulauan Bangka Belitung,Bangka Tengah,C,RS Privat,42.0,13,0,Tidak tercatat,Tidak tercatat,1,1,100.0
1904013,RS Umum Daerah Drs. H. Abu Hanifah,Kepulauan Bangka Belitung,Bangka Tengah,C,RS Publik,49.0,13,1,0.0,0.0,1,1,100.0
1902053S,RS Darurat Covid-19 Hendry Winarto ,Kepulauan Bangka Belitung,Belitung,Belum Ditetapkan,RS Publik,Tidak tercatat,0,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
1902011,RS Umum Almah,Kepulauan Bangka Belitung,Belitung,D,RS Privat,10.0,8,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
1902010,RS Umum Daerah dr. H. Marsidi Judono,Kepulauan Bangka Belitung,Belitung,C,RS Publik,53.0,13,1,3.0,3.0,2,2,100.0
1902012,RS Utama,Kepulauan Bangka Belitung,Belitung,D,RS Privat,33.0,13,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
1906014,RS Umum Daerah  Muhammad Zein,Kepulauan Bangka Belitung,Belitung Timur,C,RS Publik,60.0,13,1,8.0,3.0,2,2,100.0
1971043,RS Bakti Timah Pangkalpinang,Kepulauan Bangka Belitung,Kota Pangkal Pinang,C,RS Privat,74.0,14,0,Tidak tercatat,Tidak tercatat,1,1,100.0
1971005,RS Ibu dan Anak Dzakirah,Kepulauan Bangka Belitung,Kota Pangkal Pinang,C,RS Privat,8.0,5,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
1971003,RS Ibu dan Anak Muhaya,Kepulauan Bangka Belitung,Kota Pangkal Pinang,C,RS Privat,21.0,7,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
1971006,RS Ibu dan Anak Rona,Kepulauan Bangka Belitung,Kota Pangkal Pinang,C,RS Privat,9.0,5,0,Tidak tercatat,Tidak tercatat,1,1,100.0
1971004,RS Kalbu Intan Medika,Kepulauan Bangka Belitung,Kota Pangkal Pinang,C,RS Privat,23.0,11,0,Tidak tercatat,Tidak tercatat,1,1,100.0
1971002,RS Primaya Bhakti Wara,Kepulauan Bangka Belitung,Kota Pangkal Pinang,C,RS Privat,57.0,12,0,Tidak tercatat,Tidak tercatat,1,1,100.0
1971021,RS Umum Daerah Depati Hamzah,Kepulauan Bangka Belitung,Kota Pangkal Pinang,C,RS Publik,78.0,13,1,2.0,2.0,2,2,100.0
2002010,RS Jiwa dan Ketergantungan Obat Engku Haji Daud,Kepulauan Riau,Bintan,B,RS Publik,41.0,11,0,Tidak tercatat,Tidak tercatat,1,1,100.0
2002002,RS Umum Daerah  Kabupaten Bintan,Kepulauan Riau,Bintan,C,RS Publik,63.0,12,1,0.0,0.0,1,1,100.0
2001045,RS Umum Bhakti Timah,Kepulauan Riau,Karimun,C,RS Privat,17.0,10,0,Tidak tercatat,Tidak tercatat,1,1,100.0
2001013,RS Umum Daerah Muhammad Sani Kabupaten Karimun,Kepulauan Riau,Karimun,C,RS Publik,78.0,13,1,2.0,2.0,3,3,100.0
2101003,RS Umum Daerah Tanjung Batu Kundur,Kepulauan Riau,Karimun,D PRATAMA,RS Publik,15.0,4,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
2101014,RSUD TANJUNG BATU KUNDUR,Kepulauan Riau,Karimun,D PRATAMA,RS Publik,Tidak tercatat,0,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
2005002,RS Umum Daerah Bergerak Jemaja,Kepulauan Riau,Kepulauan Anambas,D,RS Publik,15.0,6,1,1.0,1.0,0,0,Tidak tercatat
2003125,RS Umum Daerah Palmatak,Kepulauan Riau,Kepulauan Anambas,D,RS Publik,17.0,8,1,Tidak tercatat,0.0,1,1,100.0
2105005,RS Umum Daerah Tarempa,Kepulauan Riau,Kepulauan Anambas,D,RS Publik,28.0,7,1,2.0,1.0,1,1,100.0
2171078,RS Awal Bros Botania,Kepulauan Riau,Kota Batam,C,RS Privat,48.0,12,0,Tidak tercatat,Tidak tercatat,2,2,100.0
2071034,RS Badan Pengusahaan Batam,Kepulauan Riau,Kota Batam,B,RS Publik,Tidak tercatat,0,0,Tidak tercatat,Tidak tercatat,6,6,100.0
2171061,RS Bhayangkara Batam Polda Kepri,Kepulauan Riau,Kota Batam,D,RS Publik,21.0,8,0,Tidak tercatat,Tidak tercatat,1,1,100.0
2171065,RS Hj. Bunda Halimah Batam,Kepulauan Riau,Kota Batam,B,RS Privat,46.0,12,0,Tidak tercatat,Tidak tercatat,1,1,100.0
2071054,RS Ibu dan  Anak Griya Medika Batam,Kepulauan Riau,Kota Batam,C,RS Privat,13.0,8,0,Tidak tercatat,Tidak tercatat,1,1,100.0
2071057,RS Ibu dan Anak Frisdhy Angel,Kepulauan Riau,Kota Batam,C,RS Privat,15.0,6,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
2171063,RS Ibu dan Anak Kasih Sayang Ibu,Kepulauan Riau,Kota Batam,C,RS Privat,4.0,3,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
2071048,RS Ibu dan Anak Mutiara Aini,Kepulauan Riau,Kota Batam,C,RS Privat,24.0,12,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
2171077,RS Jasmine,Kepulauan Riau,Kota Batam,D,RS Privat,12.0,7,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
2171062,RS Keluarga Husada Batam,Kepulauan Riau,Kota Batam,C,RS Privat,25.0,8,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
2171083,RS Mutiara Aini,Kepulauan Riau,Kota Batam,C,RS Privat,16.0,9,0,Tidak tercatat,Tidak tercatat,1,1,100.0
2171064,RS Santa Elisabeth Sei Lekop,Kepulauan Riau,Kota Batam,D,RS Privat,28.0,12,0,Tidak tercatat,Tidak tercatat,1,1,100.0
2071103,RS Umum Awal Bros Batam,Kepulauan Riau,Kota Batam,B,RS Privat,111.0,14,0,Tidak tercatat,Tidak tercatat,7,7,100.0
2071012,RS Umum Budi Kemuliaan Batam,Kepulauan Riau,Kota Batam,B,RS Publik,86.0,13,0,Tidak tercatat,Tidak tercatat,1,1,100.0
2071056,RS Umum Camatha Sahidya,Kepulauan Riau,Kota Batam,C,RS Privat,35.0,11,0,Tidak tercatat,Tidak tercatat,1,1,100.0
2071037,RS Umum Charis Medika,Kepulauan Riau,Kota Batam,C,RS Privat,27.0,11,0,Tidak tercatat,Tidak tercatat,1,1,100.0
2071114,RS Umum Daerah Embung Fatimah Kota Batam,Kepulauan Riau,Kota Batam,B,RS Publik,100.0,13,1,3.0,3.0,6,6,100.0
2071050,RS Umum Graha Hermine,Kepulauan Riau,Kota Batam,C,RS Privat,55.0,12,0,Tidak tercatat,Tidak tercatat,1,1,100.0
2071023,RS Umum Harapan Bunda Batam,Kepulauan Riau,Kota Batam,C,RS Publik,34.0,11,0,Tidak tercatat,Tidak tercatat,1,1,100.0
2071015,RS Umum Santa Elisabeth Batam,Kepulauan Riau,Kota Batam,C,RS Publik,53.0,12,0,Tidak tercatat,Tidak tercatat,1,1,100.0
2071053,RS Umum Santa Elisabeth Batam Kota,Kepulauan Riau,Kota Batam,C,RS Privat,64.0,12,0,Tidak tercatat,Tidak tercatat,1,1,100.0
2071059,RS Umum Soedarsono Darmosoewito,Kepulauan Riau,Kota Batam,C,RS Publik,29.0,10,0,Tidak tercatat,Tidak tercatat,1,1,100.0
2072012,RS Umum Daerah Kota Tanjung Pinang,Kepulauan Riau,Kota Tanjung Pinang,C,RS Publik,69.0,13,1,2.0,1.0,1,1,100.0
2072002,RS Umum Daerah Raja Ahmad Tabib,Kepulauan Riau,Kota Tanjung Pinang,B,RS Publik,131.0,14,1,8.0,8.0,6,6,100.0
2072023,Rumkital dr. Midiyato Suratani,Kepulauan Riau,Kota Tanjung Pinang,B,RS Publik,Tidak tercatat,0,0,Tidak tercatat,Tidak tercatat,3,3,100.0
2004012,RS Umum Daerah Dabo Kabupaten Lingga,Kepulauan Riau,Lingga,C,RS Publik,23.0,9,1,2.0,2.0,1,1,100.0
2004136,RS Umum Daerah Encik Mariyam,Kepulauan Riau,Lingga,D,RS Publik,22.0,8,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
2003011,RS Umum Daerah Natuna,Kepulauan Riau,Natuna,C,RS Publik,49.0,11,1,1.0,1.0,1,1,100.0
2003056,RSAU dr. Yuniati Wisma Karyani,Kepulauan Riau,Natuna,D,RS Publik,7.0,4,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
1871447,RS Belleza Kedaton Bandar Lampung,Lampung,Kota Bandar Lampung,C,RS Privat,31.0,7,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
1871438,RS Bhayangkara Polda Lampung,Lampung,Kota Bandar Lampung,C,RS Publik,45.0,8,0,Tidak tercatat,Tidak tercatat,1,1,100.0
1871450,RS Budi Medika,Lampung,Kota Bandar Lampung,C,RS Privat,21.0,6,0,Tidak tercatat,Tidak tercatat,2,2,100.0
1871449,RS Hermina Lampung,Lampung,Kota Bandar Lampung,C,RS Privat,27.0,11,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
1871446,RS Ibu dan Anak Bunda Asy Syifa,Lampung,Kota Bandar Lampung,C,RS Privat,20.0,9,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
1871440,RS Ibu dan Anak Mutiara Putri,Lampung,Kota Bandar Lampung,C,RS Privat,25.0,8,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
1871442,RS Ibu dan Anak Puri Betik Hati,Lampung,Kota Bandar Lampung,C,RS Privat,26.0,7,0,Tidak tercatat,Tidak tercatat,1,1,100.0
